2024-08-15 20:05:25: -- Analysis Started by User Command
2024-08-15 20:05:25: L: Reading State File D:/public_html/_gsdata_/_file_state_v4._gs
2024-08-15 20:05:25: L: Reading State File D:/public_html/files/advbook and merge it with the root state
2024-08-15 20:05:25: R: Reading State File D:/gitrepo/srsarangi.github.io/_gsdata_/_file_state_v4._gs
2024-08-15 20:05:25: R: State file does not exist: D:/gitrepo/srsarangi.github.io/_gsdata_/_file_state_v4._gs
2024-08-15 20:05:25: /courses/2016/col_100_2016/notes/pointers/pointer_basics.c: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/notes/pointers/pointerarith.c: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/notes/pointers/strings.c: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/notes/pointers/swap.c: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/notes/pointers.ppt: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/notes/pointerstrings.ppt: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/notes/recursion.ppt: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/notes/sorting.ppt: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/notes/sortsearch/inssort.c: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/notes/sortsearch/mergesort.c: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/notes/sortsearch/partition.c: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/notes/sortsearch/quicksort.c: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/notes/sortsearch/selsort.c: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/notes/stackpollution.c: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/notes/stacks.tgz: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/notes/stringswapadvanced.c: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/notes/structs/enum.c: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/notes/structs/struct-example.c: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/notes/structs/struct-union-comp.c: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/notes/structs/union.c: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/notes/structures.ppt: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/policies.pptx: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/august_20/evenrounder.c: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/august_20/newio.c: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/august_20/rounder.c: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/august_20/threecases.c: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/august_22/nprime.c: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/august_22/prime.c: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/basic/myfirstprog.c: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/basic/mysecondprog.c: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/basic/rounder.c: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/basic/test.c: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/io/io.c: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/io/scanf.c: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/nov_05/statdyn.c: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/nov_05/struct.c: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/nov_05/structadv.c: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/nov_06/a.out: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/nov_06/defn.h: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/nov_06/maze.c: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/nov_06/maze.zip: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/nov_06/stack.c: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/nov_06/stack.h: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/nov_06/union.c: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/nov_06/unionadv.c: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/nov_07/a.out: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/nov_07/defn.h: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/nov_07/defn2.h: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/nov_07/evaluate.c: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/nov_07/evaluate.zip: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/nov_07/intstack.c: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/nov_07/intstack.zip: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/nov_07/stack.c: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/nov_07/stack.h: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/nov_10/array_stack/defn.h: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/nov_10/array_stack/evaluate.c: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/nov_10/array_stack/stack.c: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/nov_10/array_stack/stack.h: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/nov_10/array_stack.zip: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/nov_10/ptr_stack/a.exe: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/nov_10/ptr_stack/arraystack.c: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/nov_10/ptr_stack/arraystack.h: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/nov_10/ptr_stack/defn.h: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/nov_10/ptr_stack/evaluate.c: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/nov_10/ptr_stack/llstack.c: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/nov_10/ptr_stack/llstack.h: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/nov_10/ptr_stack.zip: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/nov_12/int_queue/a.out: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/nov_12/int_queue/defn2.h: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/nov_12/int_queue/qt.c: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/nov_12/int_queue/queue.c: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/nov_12/int_queue/queue.h: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/nov_12/int_queue.zip: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/nov_12/maze/a.out: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/nov_12/maze/defn.h: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/nov_12/maze/maze.c: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/nov_12/maze/maze.txt: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/nov_12/maze/out.txt: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/nov_12/maze/queue.c: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/nov_12/maze/queue.h: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/nov_12/maze.zip: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/nov_3/ptrmore.c: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/oct_1/mergesort.c: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/oct_1/selsort.c: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/oct_15/a.exe: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/oct_15/strmore.c: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/oct_15/strmore2.c: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/oct_15/tokenizer.c: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/oct_20/a.out: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/oct_20/funcptr.c: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/oct_20/main.c: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/oct_20/selsort.c: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/oct_20/selsort.h: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/oct_20/selsort.o: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/oct_20/stringsort.c: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/oct_20/voidstar.c: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/oct_20/voidstar.o: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/oct_3/arrayptr.c: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/oct_3/prog1.c: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/oct_3/swap.c: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/oct_6/global.c: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/oct_6/intp.c: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/oct_6/strcomp.c: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/oct_6/strex.c: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/sept_1/a.out: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/sept_1/curve: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/sept_1/curve.c: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/sept_1/f1: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/sept_1/f2: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/sept_1/instructions.txt: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/sept_1/integral: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/sept_1/integral.c: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/sept_1/power2.c: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/sept_15/a.out: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/sept_15/arrays.c: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/sept_15/circle.c: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/sept_15/ellipse.c: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/sept_19/chartoint.c: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/sept_19/continue.c: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/sept_19/leaveboth.c: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/sept_19/readwithspace.c: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/sept_19/selsort.c: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/sept_19/switchcase.c: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/sept_22/diffargs.c: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/sept_22/funcprime.c: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/sept_22/funcs.c: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/sept_22/funcs2.c: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/sept_22/reverseprime.c: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/sept_26/a.out: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/sept_26/fib.c: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/sept_26/gcd.c: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/sept_26/recfac.c: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/sept_26/recpalindrome.c: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/sept_26/typeofcalls.c: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/sept_29/binsearch.c: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/sept_29/printPerms.c: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/sept_29/revstring.c: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/sept_8/file: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/sept_8/htest.c: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/sept_8/operators.c: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/programs/sept_8/string.c: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/slides/intro.pptx: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/slides/Lect-11-12-Recursion.ppt: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/slides/Lect-13-Structures.ppt: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/slides/Lect-16-17-Pointer-Basics.ppt: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/slides/Lect-20-21-Pointers-DynAlloc.ppt: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/slides/Lect-22-2d-Array.ppt: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/slides/Lect-23-24-Linked-List.ppt: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/slides/Lect-25-26-Sorting.ppt: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/slides/Lect-27-File-CmdLine.ppt: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/slides/Lect-28-Stack-Queue.ppt: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/slides/Lect-3-Expr-Assign.ppt: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/slides/Lect-4-5-Conditional.ppt: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/slides/Lect-6-7-Loop.ppt: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/slides/Lect-8-Array.ppt: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/slides/Lect-9-10-Function.ppt: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/slides.html: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/ta_info.html: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_100_2016/tutorials.html: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/col_861_2016/index.html: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/cov_881_2016/index.html: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/cov_881_2016/papers/avf.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/cov_881_2016/papers/diva.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/cov_881_2016/papers/diva2.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/cov_881_2016/papers/eval.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/cov_881_2016/papers/hotspot.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/cov_881_2016/papers/lifetime-i.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/cov_881_2016/papers/lifetime-ii.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/cov_881_2016/papers/mcpat.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/cov_881_2016/papers/phoenix.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/cov_881_2016/papers/razor.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/cov_881_2016/papers/se_tutorial.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/cov_881_2016/papers/survey_power_management.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/cov_881_2016/papers/varius.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/cov_881_2016/slides/design_bugs.ppt: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/cov_881_2016/slides/diva.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/cov_881_2016/slides/hard_errors/burger.jpeg: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/cov_881_2016/slides/hard_errors/dielectric_breakdown.jpg: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/cov_881_2016/slides/hard_errors/electromigration.gif: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/cov_881_2016/slides/hard_errors/electromigration.jpeg: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/cov_881_2016/slides/hard_errors/fatigue_cracks.jpg: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/cov_881_2016/slides/hard_errors/hard_errors.aux: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/cov_881_2016/slides/hard_errors/hard_errors.kilepr: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/cov_881_2016/slides/hard_errors/hard_errors.log: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/cov_881_2016/slides/hard_errors/hard_errors.nav: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/cov_881_2016/slides/hard_errors/hard_errors.out: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/cov_881_2016/slides/hard_errors/hard_errors.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/cov_881_2016/slides/hard_errors/hard_errors.snm: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/cov_881_2016/slides/hard_errors/hard_errors.tex: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/cov_881_2016/slides/hard_errors/hard_errors.tex.backup: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/cov_881_2016/slides/hard_errors/hard_errors.tex~: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/cov_881_2016/slides/hard_errors/hard_errors.toc: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/cov_881_2016/slides/hard_errors/impact_scaling.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/cov_881_2016/slides/hard_errors/map1.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/cov_881_2016/slides/hard_errors/map1.svg: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/cov_881_2016/slides/hard_errors/map2.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/cov_881_2016/slides/hard_errors/map2.svg: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/cov_881_2016/slides/hard_errors/memory.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/cov_881_2016/slides/hard_errors/memory.svg: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/cov_881_2016/slides/hard_errors/mos.png: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/cov_881_2016/slides/hard_errors/network.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/cov_881_2016/slides/hard_errors/q.log: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/cov_881_2016/slides/hard_errors/ycolor.sty: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/cov_881_2016/slides/hard_errors.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/cov_881_2016/slides/leader_follower.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/cov_881_2016/slides/power_and_temp.pptx: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/cov_881_2016/slides/soft_errors/electrical_masking.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/cov_881_2016/slides/soft_errors/electrical_masking.svg: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/cov_881_2016/slides/soft_errors/inst_queue.jpeg: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/cov_881_2016/slides/soft_errors/logical_masking.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/cov_881_2016/slides/soft_errors/logical_masking.svg: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/cov_881_2016/slides/soft_errors/meteorite.jpg: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/cov_881_2016/slides/soft_errors/papers/embedded_soft_error_tutorial.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/cov_881_2016/slides/soft_errors/papers/hazucha.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/cov_881_2016/slides/soft_errors/papers/HPCA2005-SoftErrorProblem.ppt: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/cov_881_2016/slides/soft_errors/papers/mukherjee_avf.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/cov_881_2016/slides/soft_errors/papers/radiation_harden.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/cov_881_2016/slides/soft_errors/proj.kilepr: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/cov_881_2016/slides/soft_errors/pulse.eps: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/cov_881_2016/slides/soft_errors/pulse.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/cov_881_2016/slides/soft_errors/pulse.plot: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/cov_881_2016/slides/soft_errors/sapphire.jpg: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/cov_881_2016/slides/soft_errors/sdc-due.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/cov_881_2016/slides/soft_errors/sdc-due.svg: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/cov_881_2016/slides/soft_errors/seu.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/cov_881_2016/slides/soft_errors/seu.pdf.png: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/cov_881_2016/slides/soft_errors/seu.svg: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/cov_881_2016/slides/soft_errors/soft_errors.aux: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/cov_881_2016/slides/soft_errors/soft_errors.log: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/cov_881_2016/slides/soft_errors/soft_errors.nav: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/cov_881_2016/slides/soft_errors/soft_errors.out: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/cov_881_2016/slides/soft_errors/soft_errors.pdf: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/cov_881_2016/slides/soft_errors/soft_errors.snm: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/cov_881_2016/slides/soft_errors/soft_errors.tex: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/cov_881_2016/slides/soft_errors/soft_errors.tex.backup: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/cov_881_2016/slides/soft_errors/soft_errors.tex~: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/cov_881_2016/slides/soft_errors/soft_errors.toc: Warning: Older file to replace Newer file
2024-08-15 20:05:25: /courses/2016/cov_881_2016/slides/soft_errors/soi.pdf: Warning: Older file to replace Newer file
